,Date,EuroStoxx50,ADS.DE,ADYEN.AS,AD.AS,AI.PA,AIR.PA,ALV.DE,ABI.BR,ASML.AS,CS.PA,BAS.DE,BAYN.DE,BBVA.MC,SAN.MC,BMW.DE,BNP.PA,CRG.IR,BN.PA,DB1.DE,DPW.DE,DTE.DE,ENEL.MI,ENI.MI,EL.PA,FLTR.IR,RMS.PA,IBE.MC,ITX.MC,IFX.DE,INGA.AS,ISP.MI,KER.PA,KNEBV.HE,OR.PA,LIN.DE,MC.PA,MBG.DE,MUV2.DE,RI.PA,PHIA.AS,PRX.AS,SAF.PA,SAN.PA,SAP.DE,SU.PA,SIE.DE,STLA.MI,TTE.PA,DG.PA,VOW.DE,VNA.DE
2,2016-01-05,0.004177991392749547,-0.0034327436517926913,,0.0048674232829490904,-0.0059672772278567265,0.020008874415236466,0.0031999425619932964,0.013689748859005313,0.007836272077497597,0.0004108138024085939,-0.005638845457393238,0.00179938266887536,0.006644643226236813,-0.00864044518021867,-0.004672126067593929,0.0052575945448176675,0.014707606653156624,0.006229500929947562,-0.0030803860056565213,-0.00039642394141159443,-0.003122157200476039,0.018868586464258263,0.00889536540576108,0.00934793699524139,-0.0048759668987363725,-0.02291847858307161,0.012241651759985706,-0.006890839253019365,-0.011516424353907873,0.0012285451288640559,0.01926342752851873,-0.005946376707588463,-0.03825120700921891,0.003968435749058585,0.0,0.0017944255961577227,-0.00013583414927564874,-0.0033734449091848973,0.0,0.002397721489513671,,-0.005313608532970804,0.01179042266750141,0.011971140079346299,0.004482096946174963,0.006293909596668534,0.026038357694832204,-0.009172275279402342,0.00552755015231865,-0.057862791378448186,0.0066794345038005964
3,2016-01-06,-0.012248980082338434,-0.011644801103923186,,-0.006409581276697551,-0.014063642953005662,-0.013294643912484805,0.0031897355826595586,-0.01324501554230384,-0.023568875916217813,-0.003703664926703709,-0.01680705739882704,-0.01448635909824958,-0.021604573914239422,-0.032729024243298266,-0.033668727718024094,-0.01941438723672695,-0.023210067302892323,-0.008039986896587248,-0.012547795610915458,-0.005167964424215299,0.006234426820583394,-0.025237829215401186,-0.02844483499574224,-0.006222312903488181,0.002034554717059933,-0.010246412458768006,-0.004940729387274745,-0.00644157121671185,-0.03137504576486316,-0.016508834911617587,-0.02734444953955595,-0.004316974961495745,,-0.0013212156646167372,0.0,-0.019917530297759,-0.02572505183013174,0.00281185707926479,-0.004913924788951363,-0.012267178176127658,,-0.007128996651465158,-0.013596952449722366,0.008642352025315603,-0.017852399253940998,-0.003958314103785554,-0.05340322122263874,-0.009634088576271793,-0.005874119481233286,-0.0026939289264724664,-0.020908114492996788
4,2016-01-07,-0.01755833563163023,-0.01566191458129662,,-0.005157246169309904,-0.023335289985803698,-0.020279323351878986,-0.020917885273630255,-0.017033343763956488,-0.02361812241534711,-0.023569832096681953,-0.02466613338631518,-0.025867664881439545,-0.01284743051962356,-0.02074209278071293,-0.03834698323581964,-0.022225524512720973,-0.028143156747998166,-0.015774558498438118,-0.02411053515938999,-0.03075928916800752,-0.006234426820583394,0.004250666111697554,-0.00762201965471121,-0.002678646127313833,0.0,-0.0016623717043504627,-0.0007739254180088029,-0.003485875896281687,-0.02501136994926556,-0.02017720319800409,-0.01704769117007393,-0.035911701621270886,,-0.0029785583994632603,0.0,-0.0007314414147412407,-0.039220926637144604,-0.018707817138465366,-0.015088760370532306,-0.009078018041369873,,-0.01970506244773773,-0.010907798016133619,-0.009903164333145753,-0.02080071311847842,-0.019315213685776378,-0.03333658985141197,-0.024563663461260266,-0.011502323903383793,-0.048963497852050786,-0.018917443945789536
5,2016-01-08,-0.016740732974650285,-0.017108774719861053,,0.0020661540619517638,-0.01533925747032594,-0.021549734717739355,-0.012764019341561905,-0.0279641670959192,-0.0431301787617393,-0.01896305065567505,-0.012329497146850166,-0.027997007645626404,-0.022847760358798652,-0.027352130122915375,-0.023686803110686938,-0.028546879148025006,-0.016502655955795476,-0.00033470521410272625,-0.008033123005863452,-0.011159321152959478,-0.014805794807838613,-0.007984969002366449,-0.028717599661970183,-0.00807888473925722,0.02091793935403352,0.003156264968237288,-0.0049691152470596744,-0.014234453928159141,-0.025653021466262693,-0.021460179038488958,-0.0034447943022957728,-0.013893701870697939,-0.005766884011002116,-0.008320847085951932,0.0,-0.009193171002627842,-0.011808605067850309,-0.010932166137438415,-0.008235235600550617,-0.015014381722908698,,-0.011508701747347416,-0.025388142148712767,-0.004073385046571509,0.0035305717196898456,-0.0069212206012725375,-0.04193609052974212,-0.038216131326686664,-0.0033361838273302524,0.012067739903594443,-0.016042454430818864
6,2016-01-11,-0.001973278968252501,0.021457970906790358,,0.008222064463733858,-0.01205974479382732,-0.011123471227024506,0.003944690457449163,0.019793575248042927,0.02610074066914958,0.0051491054645214085,-0.00677563371570189,-0.010643469050283016,-0.0017550704572715237,0.009854752089278884,-0.0036016526927076242,-0.0020853924993380346,0.002432052649333105,-0.016713538325568322,0.0030869847762291514,-0.014021555456797063,-0.005728914133907637,0.0010681607457576625,-0.003944850694957314,-0.023712983878338534,-0.00960013513358593,-0.0048216200541588705,-0.0010903533635697737,-0.007109100679746128,0.005850392477489752,-0.0030412636035113128,-0.013898494793218086,-0.004206375583175159,0.007954992618135925,-0.007380242094111367,0.0,-0.0011088892096760006,-0.0008802264417107075,0.0011562589481579622,0.0005039182204109593,0.016348100557507905,,-0.016918076246684066,-0.013754122500738042,0.007711145633048311,-0.019317432427602643,-0.006487131632087362,-0.004087248508159114,0.0,0.021401588258019633,0.013502987629216534,0.003987436054227356
7,2016-01-12,0.012202714544391924,0.012008220483425092,,0.0015340848586009592,0.02781325560370629,0.015199547050774864,0.01239024636831143,-0.007319336387564768,0.00395568876401331,0.013813945191153643,0.016620101931147158,0.01352667100492333,0.003873978243853049,0.012667441940955593,0.020359086157802686,0.021581584067249526,0.002830077672655751,0.02571359277531382,0.02344333199488613,0.010690851843574212,0.014261170074711504,-0.006964983908218869,0.0023687995853336474,0.031344890653156376,-0.00807107413607877,0.015545150603565538,-0.005739795434670514,0.022506937573961938,0.011599094175445135,0.007802353217324587,0.020090577131884835,0.01706480023223733,0.024026083679920873,0.011382862637174362,0.0,0.030951031924804084,0.014715794751197553,0.014343392900140195,0.009430392559541367,0.021317047788516064,,0.012209744471471495,0.009459396872869341,0.03634280122559819,0.006242617949065554,0.005768350121098109,0.027601990309070734,-0.0026810417313090085,0.01622157187915585,0.02030524950365109,0.012429461883417758
8,2016-01-13,0.0027241930778973966,-0.0063943305955858065,,0.009408805002405263,0.004749954550318236,0.00827085590450194,0.001618844249940743,0.004123651457554445,-0.008457800615176758,0.009870936265500951,-0.0004665249645952052,0.0014385379762638095,0.000161200411705531,0.003865845496689113,-0.02337072059706191,-0.0018403907599240377,0.00402901958691082,0.011383298180402956,-0.00026200684018196085,-0.012166880141638359,0.001257894701645501,0.014941731224464516,0.011760004282778347,0.00178730950944761,-0.015928488002917796,-0.008238479027855128,0.006375465399855784,-0.0033273164357425777,0.0012347690312592974,0.0021566315265464375,0.018349183292537985,-0.009367110005864099,0.022419421145712715,0.005312141980829743,0.0,-0.01226576074615604,-0.01310251566339371,0.010201184554079923,0.003986167916980143,-0.0015232793460362437,,0.004876023084817049,0.004428764453311196,-0.0070278621965931265,0.001529305592956387,-0.0038419441183563663,-0.013369274069148895,0.015979181836495382,0.00742500252887579,0.004627748166742052,-0.004125982103134529
9,2016-01-14,-0.016080339463680815,-0.012085718391621647,,-0.024857166405229503,-0.012335011977939736,-0.025192838774509507,-0.01729519251315903,-0.02875889268996623,-0.0023915933000475675,-0.02240163961509234,-0.005616421806305283,-0.014479065316702844,-0.011014216651668018,-0.00920559928252862,-0.03411357318785235,-0.03669000294172253,-0.01928408997863329,-0.02306585388481519,0.00039298452192504385,-0.012958335749114092,-0.01424302680138867,-0.010114573419081063,0.013932283848984373,-0.022574308450901803,-0.059364651348345454,-0.02208193574443129,-0.008456286907523092,-0.02582649087204869,-0.01742793857373881,-0.021337608872063374,-0.0259223528667335,-0.013686735244832882,-0.01048783366348749,-0.02108159991434988,0.0,-0.005459388514080565,-0.03625918284552787,-0.008493645188483612,-0.019178642275727853,-0.0006535152968791813,,-0.028237993385506588,-0.018651730036874703,-0.009539511035629111,-0.02110327869041484,0.0018026055085664794,-0.08273821273056048,0.02556222970994737,-0.02364657440803164,-0.03007448151219716,-0.019163926697983946
10,2016-01-15,-0.023934969786457927,-0.008297768487405932,,-0.018594301837151495,-0.01629804926647971,-0.03258862883246261,-0.01759966008572178,0.002350199393148955,-0.04656443041785785,-0.02707850933871292,-0.033566853989016376,-0.022119382809046684,-0.0390250542689774,-0.027385537185544706,-0.026435522804534095,-0.03709520630187857,-0.049794981829113016,-0.010292766398895203,-0.017561943595115537,-0.02884931824614556,-0.019311898488145296,-0.018359003021765963,-0.035997446812594536,-0.016110887712781796,0.030546578131206203,0.002533841908126888,-0.0137131648883706,-0.024230916164005745,-0.048894671242702525,-0.03129459090896192,-0.032306279818652084,-0.002476688244119174,-0.018353897437743072,-0.013962417956102868,0.0,0.0029154243997826512,-0.01964152919205331,-0.014607215238506832,-0.015838265084552106,-0.025826280201026286,,-0.04553461696968597,-0.024863153379274472,-0.03270767897372728,-0.03558193046966629,-0.019154189625156803,-0.02817079164933034,-0.03072762870435053,-0.011949142502318377,-0.04667103032309683,-0.026595694053092256
11,2016-01-18,-0.005805201627847367,0.06061764350518217,,-0.011966702859897982,-0.008623988926141024,-0.005357325356734055,-0.007734935591035885,0.008880614642086115,0.009984570242470348,-0.0168295337602844,-0.016639930613151055,0.00446329098110354,-0.015530931615727717,-0.01258506912961499,0.0010247518611388173,-0.02340974783459382,-0.010394376927989057,-0.004760168613607618,-0.001866600625108461,-0.0013212678917473575,-0.008485645111049767,-0.018147388640460727,-0.011218226235211404,0.015654162703182983,0.01597342030867388,-0.008131283005870849,-0.004395650637219806,-0.003509857773109193,0.026888073566674997,-0.019720719108738072,-0.05125582039274107,0.009168092790035942,0.0008050557686063442,0.0034235614508268952,0.0,-0.004741969342139107,0.006025603471375707,-0.007529743985804416,-0.005991823884500036,0.01266537250237132,,-0.0016264010618152192,0.010711664207279092,0.007610930714496256,-0.0037804461331578665,-0.004539127317187308,-0.029761769610467503,0.01122359054469202,-0.0010460511064147582,-0.015913223810522403,-0.0009842445548060574
